price,area,bedrooms,bathrooms,stories,parking,mainroad_no,mainroad_yes,guestroom_no,guestroom_yes,basement_no,basement_yes,hotwaterheating_no,hotwaterheating_yes,airconditioning_no,airconditioning_yes,prefarea_no,prefarea_yes,furnishingstatus_furnished,furnishingstatus_semi-furnished,furnishingstatus_unfurnished,area_x_bedrooms
5530000,-0.8535119835131713,0.047278311684073836,3.4138101853056977,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,-0.0403526055826278
5530000,-0.692083974990857,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.0327205618811705
5530000,0.4379120846653424,0.047278311684073836,1.4218117367065486,-0.9293966635677897,1.5176924895404067,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,0.02070374402903059
5523000,0.8068903898592035,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,0.03814841534664727
5495000,-1.076282635273965,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,-1.5104758843326558
5495000,1.3050111018709158,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,0.06169872162542979
5460000,-0.9226954157370202,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,-0.043623481454680924
5460000,0.48864660162949836,1.4034193573588298,-0.5701867118926005,2.53202371213457,-0.8057412374245417,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,0.6857760996344467
5460000,0.4379120846653424,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,0.02070374402903059
5460000,0.6685235254115056,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,0.9382188564122745
5425000,0.772298673747279,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,0.036512977410620706
5390000,0.7192580423756615,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,0.03400530590871331
5383000,0.5993400931876567,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,0.02833578773048789
5320000,1.2219909832022973,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,0.05777367057896605
5285000,-0.253922237573147,-1.308862733990682,1.4218117367065486,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,0.3323493540910207
5250000,-0.410738017280538,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,-0.5764376842546926
5250000,0.6408501525219661,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,0.8993815092156857
5250000,0.16117835576994666,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,0.007620240540818078
5250000,2.3607502776068507,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,0.11161228743296052
5250000,1.498724712097693,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,0.07085717406717855
5250000,0.0689337794714814,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,0.09674300048618172
5250000,-0.6229005427670081,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,-0.029449686009117373
5250000,2.14443674618695,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,3.0095440402303493
5250000,1.554071457876772,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,0.07347387476482105
5243000,0.41485094059072614,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,0.019613452071679548
5229000,0.8922166229352839,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,0.04218249558884613
5215000,-0.9088587292922504,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.042969306280270306
5215000,-0.30004452572237966,1.4034193573588298,1.4218117367065486,-0.9293966635677897,1.5176924895404067,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,-0.4210882954683369
5215000,0.9452572543069014,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,0.04469016709075353
5145000,-0.8027774665490154,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,-0.037953963276455505
5145000,1.3050111018709158,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,0.06169872162542979
5110000,-0.9918788479608691,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,-0.046894357326734054
5110000,-0.9918788479608691,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,-0.046894357326734054
5110000,2.8870055853895953,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,-3.778694023539395
5110000,0.4379120846653424,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,0.02070374402903059
5075000,0.26264738969825846,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,-0.34376938055597867
5040000,-0.7428184919550129,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,0.9722474422390737
5040000,1.1297464069038319,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,1.5855079763554227
5040000,2.5595373395300434,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,0.1210106041053265
5040000,0.6685235254115056,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,0.03160666360254102
5033000,-0.16167766127468175,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,0.21161386576119937
5005000,1.3834189917246114,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,0.06540571428042334
4970000,-0.341554585056689,1.4034193573588298,3.4138101853056977,0.22441012833299692,1.5176924895404067,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,-0.47934431626322027
4970000,1.169411574712172,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,0.05528780491620567
4956000,-1.0841234242593345,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,-0.05125552515613823
4935000,0.36780620667850883,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,0.01738925647868342
4907000,-0.4384113901700776,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.02072735035030903
4900000,-0.29082006809253313,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,-0.013749481823262358
4900000,-0.4868397927267718,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,-0.02301696346074622
4900000,-0.47530922068946363,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,0.6221145260825918
4900000,0.11505606762071403,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,0.16147191248049655
4900000,-0.17551434771945154,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,-0.008298022036507143
4900000,0.5301566609638078,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,0.025064911858434763
4900000,0.29954522021764457,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,-0.3920635758879072
4900000,-0.9918788479608691,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,-0.046894357326734054
4900000,-1.005715534405639,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.047548532501144686
4900000,0.7238702711905848,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0.03422336430018352
4900000,-0.23270598502450002,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,-0.01100194609073773
4900000,3.5742276788131613,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,0.1689834502287724
4893000,-0.7981652377340921,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,-1.1201605450069372
4893000,-0.07173919938367813,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,-0.10068018109647853
4865000,-0.3692279579462286,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,0.4832687145032973
4830000,-0.4568603054297706,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.021599583916189862
4830000,0.4102387117758029,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,0.01939539368020934
4830000,0.7893639203624951,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,0.03731979345906048
4830000,-0.15475931805229687,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,0.2025587041364628
4795000,0.8530126780084362,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,0.04032899926134936
4795000,1.3603578476499951,1.4034193573588298,-0.5701867118926005,2.53202371213457,1.5176924895404067,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,1.909152536326997
4767000,-0.7981652377340921,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-1.1201605450069372
4760000,1.852021439320815,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,-2.4240418444787997
4760000,0.5398423414751465,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,0.0255228344805222
4760000,2.3473748140435733,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,-3.07239141680994
4753000,0.5947278643727334,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,2.679409353022881,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,-0.7784171385433354
4690000,0.008974804877478978,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,0.00042431362230119723
4690000,0.39178979651610985,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,-0.5127990642177285
4690000,-0.7013084326207035,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.033156678664110914
4690000,2.0830941029484706,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,2.9234545872779107
4690000,0.11505606762071403,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.15059259922826454
4690000,-0.3830646443909984,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.018110649652666528
4655000,-0.648267801249086,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,-0.030649007162203517
4620000,-0.4568603054297706,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,-0.021599583916189862
4620000,-0.586002712247622,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,-0.027705218877355706
4620000,0.2441984744385654,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,0.011545291587281833
4620000,-1.0518378225548715,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,1.376711328143975
4620000,-0.06482085616129324,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,-0.0030646206412221397
4613000,-0.29543229690745637,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,-0.4146154042689054
4585000,-0.5306559664685429,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.025088518179713203
4585000,-0.6044516275073151,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.02857745244323654
4550000,-0.6413494580267012,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.030321919574998208
4550000,-0.6966962038057802,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,-0.0329386202726407
4550000,-1.199429144632416,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,-0.05670698494289343
4550000,0.07815823710132792,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,0.003695189494354325
4550000,0.09660715236102098,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0.004567423060235159
4550000,-0.7520429495848594,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.03555532097028321
4550000,1.498724712097693,1.4034193573588298,-0.5701867118926005,2.53202371213457,2.679409353022881,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,2.1033392723099413
4543000,-0.48453367831931016,-1.308862733990682,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,0.6341880749155739
4543000,-0.07404531379113975,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,-0.10391662669619425
4515000,-0.7566551783997827,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.03577337936175342
4515000,-0.7843285512893223,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,-0.03708172971057467
4515000,2.1721101190764895,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,0.10269369922182901
4515000,-0.7520429495848594,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,0.9843209910720557
4480000,-0.29543229690745637,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,-0.4146154042689054
4480000,0.33874916514449227,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,-0.4433761584280812
4480000,-0.5306559664685429,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.025088518179713203
4480000,1.429541279873844,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,0.06758629819512543
4480000,-0.5122070512088498,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.024216284613832368
4473000,0.5578300338533473,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,-0.7301229432114068
4473000,-0.9171607411591123,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,-0.043361811384916675
4473000,-0.7566551783997827,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.03577337936175342
4445000,-0.6459616868416244,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,0.8454751794927612
4410000,-0.5454150986762972,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.025786305032417866
4410000,-0.11555537312544913,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,0.15124612159628872
4403000,-1.0472255937399484,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.04951105802437656
4403000,-0.12477983075529565,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.0058993797303348505
4403000,-0.1063309154956026,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.005027146164454016
4382000,-0.09249422905083281,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,-0.1298081914939202
4375000,-0.5767782546177754,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.027269102094415285
4340000,-0.30004452572237966,0.047278311684073836,1.4218117367065486,1.3782169202337835,0.35597562605793237,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,-0.014185598606202774
4340000,-1.4969179031949664,2.7595604030335856,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,-4.1308353722488915
4340000,-0.49606425035661833,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,-0.023453080243686638
4340000,-0.761267407214706,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,-1.0683774154114853
4340000,0.5993400931876567,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,0.8411254884208024
4319000,-0.5158968342607884,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,0.6752381409477132
4305000,-0.3461668138716123,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,0.453084842420842
4305000,2.4027215598226523,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,-3.1448327098078326
4277000,-0.8073896953639386,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,-0.03817202166792571
4270000,0.5578300338533473,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.7301229432114068
4270000,0.5578300338533473,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.7301229432114068
4270000,-0.30004452572237966,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,0.3927170982559314
4270000,-1.3723877251920384,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,-0.06488417462302626
4270000,-0.36461572913130536,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.5117087722603777
4270000,1.2081542967575274,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,-1.581308135936647
4235000,0.691584669486122,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,0.03269695555989206
4235000,-1.0901193217187346,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,-0.051539001065049495
4200000,0.16117835576994666,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,0.007620240540818078
4200000,-0.05098416971652344,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,-0.0024104454668115137
4200000,0.32260636429226086,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,-0.42224744797036246
4200000,-1.1717557717428764,1.4034193573588298,3.4138101853056977,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-1.6444647321608872
4200000,-1.0135563233910085,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,-0.04791923176664404
4200000,-1.1085682369784278,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-1.555786122728676
4200000,-0.341554585056689,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.44704806800435093
4200000,-0.5306559664685429,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.7447328554399112
4200000,-1.3032042929681893,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.06161329875097313
4200000,-0.253922237573147,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,-0.01200501469150069
4200000,-0.6966962038057802,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,-0.0329386202726407
4200000,0.29954522021764457,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,0.014161992284924336
4200000,0.8530126780084362,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,2.679409353022881,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,0.04032899926134936
4200000,-0.49421935883064905,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.023365856887098555
4200000,-0.7520429495848594,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.03555532097028321
4200000,-1.386224411636808,0.047278311684073836,-0.5701867118926005,1.3782169202337835,0.35597562605793237,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.06553834979743688
4200000,-0.30004452572237966,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,-0.014185598606202774
4193000,1.429541279873844,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,2.679409353022881,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,0.06758629819512543
